article_id,vertical,title,summary,url,source_name,source_type,published_date,time_window,classification_status,use_case_id,technology_id,classification_confidence,classification_evidence,ml_usefulness_probability,ml_keep_recommended,source_quality_prior,source_independence_group,source_role,date_quality_flag,signal_type,signal_confidence,orange_relevance,orange_relevance_confidence,orange_fit_basis,orange_relevance_rationale,event_key,event_key_method,enrichment_method,enrichment_status,review_status,auto_positive_groups,auto_negative_groups,auto_matched_terms,auto_signal_terms,signal_points,is_urgent_signal,scoring_exclusion_reason
2367,Manufacturing,Poland – Construction works for power plants and heating plants – Budowa kotłów elektrodowych o mocy 300 MWt oraz akumulatora ciepła 52 tys. m3 netto wraz z infrastrukturą pomocniczą w PGE Energia Ciepła S.A. Oddział Wybrzeże w Gdańsku,Buyer: ['PGE Energia Ciepła S.A.'] | Country: POL | Notice type: cn-standard,https://ted.europa.eu/bg/notice/-/detail/577120-2026,TED,ted,2026-08-20T00:00:00+00:00,,needs_review,energy-optimization,,0.4,"The tender involves constructing electrode boilers and a heat accumulator, which are physical assets used for shifting energy consumption in district heating grids, though the article describes a construction project rather than a digital solution.",0.24119733273983002,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,medium,RELEVANT,medium,inferred,"Strong Orange-addressable themes despite provisional taxonomy: industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/577120-2026,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,industrial_operations; business_trigger,,industrial_operations:plant; business_trigger:tender,tender,4,True,incomplete_taxonomy;taxonomy_not_classified
9990,Manufacturing,"Bulgaria – Medical equipments – “Доставка, монтаж, въвеждане в експлоатация и обучение на персонал на апаратура и оборудване за нуждите на МУ– Плевен по 5 обособени позиции в изпълнение на Проект BG16RFPR002-1.014-0002 „Център за компетентност по персонализирана медицина, 3Д и телемедицина, роботизирана и минимално инвазивна хирургия“,фин. от Програма „Научни изследвания, иновации и дигитализация за интелигентна трансформация""",Buyer: ['МЕДИЦИНСКИ УНИВЕРСИТЕТ'] | Country: BGR | Notice type: cn-standard | Value: 1385130,https://ted.europa.eu/bg/notice/-/detail/580128-2025,TED,ted,2025-09-05T00:00:00+00:00,,needs_review,,industrial-robotics,0.4,"The article mentions 'роботизирана... хирургия' (robotic surgery), which aligns with physical robotics, but it is a procurement notice for medical equipment rather than a discussion of the technology's application in a business context.",0.5209435820579529,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,medium,RELEVANT,medium,inferred,"Strong Orange-addressable themes despite provisional taxonomy: industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/580128-2025,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,industrial_operations; business_trigger,,industrial_operations:industrial; business_trigger:procurement,procurement; rfp,4,True,incomplete_taxonomy;taxonomy_not_classified
10006,Manufacturing,Poland – Solar installation – Budowa infrastruktury w ramach projektu „Niskoemisyjny system transportu miejskiego wraz z rozbudową parkingu P&R przy stacji kolejowej Miechów” z podziałem na zadania,Buyer: ['Gmina Miechów'] | Country: POL | Notice type: can-standard,https://ted.europa.eu/bg/notice/-/detail/582171-2025,TED,ted,2025-09-05T00:00:00+00:00,,needs_review,environmental-emissions-monitoring,,0.3,"The project title mentions a 'low-emission transport system' (niskoemisyjny system transportu), which loosely relates to emissions monitoring, but the article is primarily a procurement notice for solar installation infrastructure, not an IT or analytics use case.",0.8302244544029236,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,medium,RELEVANT,medium,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/582171-2025,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; business_trigger,,data_ai:analytics; business_trigger:procurement,procurement,4,True,incomplete_taxonomy;taxonomy_not_classified
43341,Manufacturing,Heat Network Project (Secondary side works),Buyer: University of Exeter | Value: 6000000 GBP | Stage: tender,https://www.find-tender.service.gov.uk/Notice/050758-2025,UK Find a Tender,ocds_uk,2025-08-22T10:28:41+01:00,1y_ago,needs_review,energy-optimization,,0.4,"The article describes a 'Heat Network Project', which aligns conceptually with energy optimization (reducing/shifting energy consumption), but the brief tender notice lacks specific details on technology or optimization methods, making a definitive classification low confidence.",0.2736377716064453,1,0.9,source_type:ocds_uk,primary_institutional,valid_past,buying_signal,medium,RELEVANT,medium,inferred,"Strong Orange-addressable themes despite provisional taxonomy: connectivity, business_trigger; buying_signal signal detected.",https://www.find-tender.service.gov.uk/Notice/050758-2025,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,connectivity; business_trigger,,connectivity:network; business_trigger:tender,tender,4,True,incomplete_taxonomy;taxonomy_not_classified
43343,Manufacturing,BD Robot service contract,"Buyer: South Eastern Health & Social Care Trust | Value: 150000 GBP | Stage: award,contract",https://www.find-tender.service.gov.uk/Notice/050748-2025,UK Find a Tender,ocds_uk,2025-08-22T10:19:08+01:00,1y_ago,needs_review,,industrial-robotics,0.4,"The title mentions 'Robot service contract', suggesting the procurement of maintenance or service for physical robotics, which aligns with industrial robotics, though the specific application is vague.",0.8226302266120911,1,0.9,source_type:ocds_uk,primary_institutional,valid_past,buying_signal,medium,RELEVANT,medium,inferred,"Strong Orange-addressable themes despite provisional taxonomy: industrial_operations, business_trigger; buying_signal signal detected.",https://www.find-tender.service.gov.uk/Notice/050748-2025,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,industrial_operations; business_trigger,,industrial_operations:industrial; industrial_operations:maintenance; business_trigger:procurement; business_trigger:contract,procurement,4,True,incomplete_taxonomy;taxonomy_not_classified
44598,Manufacturing,Belgium – Access control system – Toegangscontrole en tijdsregistratiesystemen inclusief onderhoud.,Buyer: ['Vlaamse Vervoermaatschappij De Lijn'] | Country: BEL | Notice type: can-standard,https://ted.europa.eu/bg/notice/-/detail/548280-2025,TED,ted,2025-08-22T00:00:00+00:00,,needs_review,,cybersecurity-platform,0.4,"The article mentions an 'Access control system' (Toegangscontrole), which falls under physical/digital security and access management, loosely aligning with cybersecurity platforms. However, the notice is a brief procurement listing lacking deeper technical context, making the match low-confidence.",0.8215208649635315,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,medium,RELEVANT,medium,inferred,"Strong Orange-addressable themes despite provisional taxonomy: cybersecurity, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/548280-2025,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,cybersecurity; business_trigger,,cybersecurity:cyber; cybersecurity:security; business_trigger:procurement,procurement,4,True,incomplete_taxonomy;taxonomy_not_classified
16506,Manufacturing,Romania – Metal-working machining centre – “Centru CNC de alezat si frezat cu ax orizontal”,Buyer: ['Institutul National de Cercetare-Dezvoltare Turbomotoare Comoti'] | Country: ROU | Notice type: can-standard,https://ted.europa.eu/bg/notice/-/detail/547663-2025,TED,ted,2025-08-21T00:00:00+00:00,,needs_review,,industrial-robotics,0.4,"The article mentions a 'CNC machining centre' (Centru CNC de alezat si frezat cu ax orizontal), which is an automated industrial machine used in manufacturing. While it fits broadly under industrial robotics, the notice is merely a procurement listing and lacks detail on specific use cases or advanced technology deployment.",0.0665968656539917,0,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,medium,RELEVANT,medium,inferred,"Strong Orange-addressable themes despite provisional taxonomy: industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/547663-2025,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,industrial_operations; business_trigger,,industrial_operations:manufactur; industrial_operations:industrial; business_trigger:procurement; business_trigger:deployment,procurement,4,True,incomplete_taxonomy;taxonomy_not_classified
16521,Manufacturing,Spain – Metal detectors – Suministro de detectores de metal y linternas DGP,Buyer: ['Departament de Interior'] | Country: ESP | Notice type: cn-standard | Value: 1834620,https://ted.europa.eu/bg/notice/-/detail/546079-2025,TED,ted,2025-08-21T00:00:00+00:00,,needs_review,automated-inspection-defect-detection,,0.4,"The article mentions the supply of metal detectors, which are commonly used in manufacturing for automated physical inspection to detect metal contaminants or defects, but the text is just a procurement notice and lacks deeper technical context.",0.24980297684669495,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,medium,RELEVANT,medium,inferred,"Strong Orange-addressable themes despite provisional taxonomy: industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/546079-2025,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,industrial_operations; business_trigger,,industrial_operations:manufactur; business_trigger:procurement,procurement,4,True,incomplete_taxonomy;taxonomy_not_classified
16525,Manufacturing,"Sweden – Sewage, refuse, cleaning and environmental services – Hyra av pilotanläggning för ultrafilter",Buyer: ['Partille kommun'] | Country: SWE | Notice type: can-standard | Value: 4500000,https://ted.europa.eu/bg/notice/-/detail/546464-2025,TED,ted,2025-08-21T00:00:00+00:00,,needs_review,environmental-emissions-monitoring,,0.3,"The article mentions 'environmental services' and an 'ultrafilter pilot plant', which loosely relates to environmental monitoring and filtration, but lacks specific details on emissions measurement or technology used.",0.4131925702095032,1,0.9,source_type:ted,primary_institutional,valid_past,proof_signal,medium,RELEVANT,medium,inferred,"Strong Orange-addressable themes despite provisional taxonomy: industrial_operations, business_trigger; proof_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/546464-2025,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,industrial_operations; business_trigger,,industrial_operations:plant; business_trigger:pilot,pilot,3,False,incomplete_taxonomy;taxonomy_not_classified
16529,Manufacturing,"Germany – Electrical machinery, apparatus, equipment and consumables; lighting – Beschaffung Elektro-Gabelstapler",Buyer: ['Bundeswehr-Dienstleistungszentrum Mayen'] | Country: DEU | Notice type: pin-buyer,https://ted.europa.eu/bg/notice/-/detail/545628-2025,TED,ted,2025-08-21T00:00:00+00:00,,needs_review,warehouse-automation,,0.4,"The article is a procurement notice for electric forklifts (Elektro-Gabelstapler), which are material handling equipment used in warehouse operations, loosely aligning with warehouse automation, but it lacks explicit mention of automation or a specific technology platform.",0.07769286632537842,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/545628-2025,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; industrial_operations; business_trigger,,data_ai:automation; industrial_operations:warehouse; business_trigger:procurement,procurement,4,True,incomplete_taxonomy;taxonomy_not_classified
43361,Manufacturing,Zero Carbon Framework - Part 2,Buyer: South East Consortium | Value: 2000000000 GBP | Stage: tender,https://www.find-tender.service.gov.uk/Notice/020516-2021,UK Find a Tender,ocds_uk,2021-11-26T09:15:02+00:00,5y_ago,needs_review,environmental-emissions-monitoring,,0.4,"The article title 'Zero Carbon Framework' and the manufacturing vertical suggest a focus on measuring and reducing carbon emissions, aligning with environmental/emissions monitoring, though the brief tender notice lacks specific technical details.",0.858231782913208,1,0.9,source_type:ocds_uk,primary_institutional,valid_past,buying_signal,medium,RELEVANT,medium,inferred,"Strong Orange-addressable themes despite provisional taxonomy: industrial_operations, business_trigger; buying_signal signal detected.",https://www.find-tender.service.gov.uk/Notice/020516-2021,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,industrial_operations; business_trigger,,industrial_operations:manufactur; business_trigger:tender,tender,4,True,incomplete_taxonomy;taxonomy_not_classified
10081,Manufacturing,"Bulgaria-Razgrad: Lifting, handling, loading or unloading machinery",Buyer: ['Община Разград'] | Country: BGR | Notice type: can-standard,https://ted.europa.eu/bg/notice/-/detail/449016-2021,TED,ted,2021-09-06T00:00:00+00:00,,needs_review,warehouse-automation,,0.3,"The article mentions 'Lifting, handling, loading or unloading machinery' in a manufacturing context, which loosely aligns with warehouse automation, but the notice is a vague procurement listing without specific details on automation or technology.",0.28341031074523926,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/449016-2021,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; industrial_operations; business_trigger,,data_ai:automation; industrial_operations:manufactur; industrial_operations:warehouse; business_trigger:procurement,procurement,4,True,incomplete_taxonomy;taxonomy_not_classified
10091,Manufacturing,Spain-Alcobendas: Solar energy,Buyer: ['Acciona'] | Country: ESP | Notice type: can-standard | Value: 14084521.28,https://ted.europa.eu/bg/notice/-/detail/450262-2021,TED,ted,2021-09-06T00:00:00+00:00,,needs_review,energy-optimization,,0.4,"The article mentions 'Solar energy' in the context of manufacturing, which loosely relates to energy optimization, but the text is primarily a procurement notice lacking specific details on technology or use case application.",0.5512714385986328,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,medium,RELEVANT,medium,inferred,"Strong Orange-addressable themes despite provisional taxonomy: industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/450262-2021,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,industrial_operations; business_trigger,,industrial_operations:manufactur; business_trigger:procurement,procurement,4,True,incomplete_taxonomy;taxonomy_not_classified
44669,Manufacturing,Bulgaria-Sofia: Electricity distribution and control apparatus,Buyer: ['ЧЕЗ РАЗПРЕДЕЛЕНИЕ БЪЛГАРИЯ АД'] | Country: BGR | Notice type: can-standard | Value: 270652,https://ted.europa.eu/bg/notice/-/detail/429809-2021,TED,ted,2021-08-24T00:00:00+00:00,,needs_review,energy-optimization,,0.3,"The article mentions 'Electricity distribution and control apparatus' in the Manufacturing vertical, which loosely relates to energy optimization or distribution, but the notice is a procurement tender lacking specific use case or technology details.",0.2753528952598572,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,medium,RELEVANT,medium,inferred,"Strong Orange-addressable themes despite provisional taxonomy: industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/429809-2021,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,industrial_operations; business_trigger,,industrial_operations:manufactur; business_trigger:procurement; business_trigger:tender,procurement; tender,4,True,incomplete_taxonomy;taxonomy_not_classified
