article_id,vertical,title,summary,url,source_name,source_type,published_date,time_window,classification_status,use_case_id,technology_id,classification_confidence,classification_evidence,ml_usefulness_probability,ml_keep_recommended,source_quality_prior,source_independence_group,source_role,date_quality_flag,signal_type,signal_confidence,orange_relevance,orange_relevance_confidence,orange_fit_basis,orange_relevance_rationale,event_key,event_key_method,enrichment_method,enrichment_status,review_status,auto_positive_groups,auto_negative_groups,auto_matched_terms,auto_signal_terms,signal_points,is_urgent_signal,opportunity_id
41684,Lifesciences,Digital twins for the optimization of agrifood value chain processes and the supply of quality biomass for bio-processing,"The EU agri-food sector is at a crossroads. The sector endures a string of crisis, suffering from losses and inefficiencies that affect the overall system efficiency, whilst the society expects always more to be done on environmental protection, and on providing secure...",https://cordis.europa.eu/project/id/101023334,CORDIS,cordis,2021-06-01T00:00:00+00:00,5y_ago,classified,inventory-optimization,digital-twin,0.8,"The article explicitly mentions 'Digital twins' in the title and focuses on the 'optimization of agrifood value chain processes', which aligns with reducing losses and inefficiencies related to inventory and supply chain management.",0.9934451580047607,1,0.8,source_type:cordis,primary_institutional,valid_past,unknown,low,RELEVANT,medium,inferred,"Complete taxonomy plus Orange-addressable themes: data_ai, industrial_operations",https://cordis.europa.eu/project/id/101023334,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; industrial_operations,,data_ai:digital twin; industrial_operations:supply chain,,1,False,Lifesciences | inventory-optimization | digital-twin
41695,Lifesciences,Unified computational solutions to disentangle biological interactions in multi-omics data,"Animal and plant microbiome functions can be modulated, and thereby optimized, for sustainable food production. However, the outcome, i.e., the microbial response, can vary greatly depending on (e.g.)Animal and plant microbiome functions can be modulated, and thereby...",https://cordis.europa.eu/project/id/952914,CORDIS,cordis,2021-03-01T00:00:00+00:00,5y_ago,classified,precision-agriculture,machine-learning,0.6,"The article discusses modulating and optimizing animal and plant microbiome functions for sustainable food production, aligning with precision agriculture. The 'computational solutions to disentangle biological interactions in multi-omics data' points to machine learning for biological data analysis.",0.9972773194313049,1,0.8,source_type:cordis,primary_institutional,valid_past,unknown,low,RELEVANT,medium,inferred,"Complete taxonomy plus Orange-addressable themes: data_ai, industrial_operations",https://cordis.europa.eu/project/id/952914,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; industrial_operations,,data_ai:machine learning; industrial_operations:production; industrial_operations:plant,,1,False,Lifesciences | precision-agriculture | machine-learning
43325,Manufacturing,Autonomous Data Collection using Robotics,Buyer: UK Atomic Energy Authority | Stage: tender,https://www.contractsfinder.service.gov.uk/Notice/f612012e-d6c5-40b8-8986-f9861e57276b,UK Contracts Finder,ocds_uk,2026-08-21T14:02:01+01:00,recent,classified,asset-tracking,autonomous-vehicles-drones,0.5,"The title explicitly mentions 'Autonomous Data Collection using Robotics', which aligns with autonomous vehicles/drones technology. The context of data collection in manufacturing/infrastructure often relates to locating and monitoring the status of physical assets (asset-tracking), though the brief summary lacks specific details to confirm the exact use case.",0.9983972907066345,1,0.9,source_type:ocds_uk,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Complete taxonomy plus Orange-addressable themes: industrial_operations, business_trigger",https://www.contractsfinder.service.gov.uk/Notice/f612012e-d6c5-40b8-8986-f9861e57276b,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,industrial_operations; business_trigger,,industrial_operations:manufactur; business_trigger:tender,tender,4,True,Manufacturing | asset-tracking | autonomous-vehicles-drones
2199,Manufacturing,Poland – Electrical services – SMART - Modernizacja oświetlenia publicznego wraz z instalacja usług typu smart na terenie Miasta Krakowa cz. I i cz. II,Buyer: ['Zarząd Dróg Miasta Krakowa'] | Country: POL | Notice type: can-standard | Value: 18205863.16,https://ted.europa.eu/bg/notice/-/detail/580178-2026,TED,ted,2026-08-21T00:00:00+00:00,,classified,energy-optimization,iot-platforms,0.7,"The article mentions the modernization of public lighting and installation of smart services, which typically involves IoT sensors and connectivity to reduce energy consumption in urban infrastructure.",0.42636817693710327,1,0.9,source_type:ted,primary_institutional,valid_past,unknown,low,RELEVANT,medium,inferred,Complete taxonomy plus Orange-addressable themes: connectivity,https://ted.europa.eu/bg/notice/-/detail/580178-2026,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,connectivity,,connectivity:connectivity; connectivity:iot,,1,False,Manufacturing | energy-optimization | iot-platforms
2257,Manufacturing,"Romania – Scada or equivalent system – National Phasor Data System (NPDS) connected to International Phasor Data Exchange - Platformă Națională de Sincrofazori, conectată la Platforma Internațională pentru schimb de Date Sincrofazori (IPDE)","Buyer: ['COMPANIA NATIONALA DE TRANSPORT AL ENERGIEI ELECTRICE ""TRANSELECTRICA"" S.A.'] | Country: ROU | Notice type: cn-standard | Value: 5998203.99",https://ted.europa.eu/bg/notice/-/detail/580558-2026,TED,ted,2026-08-21T00:00:00+00:00,,classified,network-optimization,iot-platforms,0.8,"The article details the procurement of a SCADA/Phasor Data System for an electric energy transport utility, which aligns with optimizing utility networks and managing networks of sensors (PMUs).",0.823244571685791,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Complete taxonomy plus Orange-addressable themes: connectivity, business_trigger",https://ted.europa.eu/bg/notice/-/detail/580558-2026,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,connectivity; business_trigger,,connectivity:network; connectivity:iot; connectivity:connected; business_trigger:procurement,procurement,4,True,Manufacturing | network-optimization | iot-platforms
2278,Manufacturing,Estonia – Engineering services – Tallinna valgustuspunktipõhise juhtimissüsteemi soetamine ja paigaldus,Buyer: ['Tallinna Keskkonna- ja Kommunaalamet'] | Country: EST | Notice type: cn-standard | Value: 10020000,https://ted.europa.eu/bg/notice/-/detail/580264-2026,TED,ted,2026-08-21T00:00:00+00:00,,classified,energy-optimization,iot-platforms,0.7,"The article concerns the procurement of a point-based lighting control system (valgustuspunktipõhise juhtimissüsteemi) for Tallinn, which involves managing a network of devices (IoT) to reduce energy consumption in public infrastructure.",0.4594774544239044,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Complete taxonomy plus Orange-addressable themes: connectivity, business_trigger",https://ted.europa.eu/bg/notice/-/detail/580264-2026,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,connectivity; business_trigger,,connectivity:network; connectivity:iot; business_trigger:procurement,procurement,4,True,Manufacturing | energy-optimization | iot-platforms
1,Manufacturing,Tribal Knowledge to AI-Guided Execution: What We're Building,"<div class=""hs-featured-image-wrapper""> 
 <a class=""hs-featured-image-link"" href=""https://www.machinemetrics.com/blog/tribal-knowledge-to-ai-guided-execution-what-were-building"" title=""""> <img alt=""Closing the Manufacturing Execution Gap "" class=""hs-featured-image"" src=""https://www.machinemetrics.com/hubfs/Screenshot%202026-06-24%20at%2010.42.26%20AM.png"" style=""width: auto !important; float: left; margin: 0 15px 15px 0;"" /> </a> 
</div> 
<p><span>At Automate in Chicago, our Chief Product Officer, Rutherford Wilson, took the Innovation Stage to talk about the problem every multi-site manufacturer knows, and few have closed: the gap between what the schedule promised and what the floor actually did. The room was filled past capacity. The heads kept nodding. The execution gap is an expensive problem that most operations have learned to live with, and the floor already knows it.</span></p> 
<p>&nbsp;</p>",https://www.machinemetrics.com/blog/tribal-knowledge-to-ai-guided-execution-what-were-building,MachineMetrics Blog,rss,2026-06-24T15:48:33+00:00,,classified,production-scheduling,machine-learning,0.85,"The article discusses closing the manufacturing execution gap between what the schedule promised and actual floor performance, aligning with production scheduling. It also highlights 'AI-Guided Execution', mapping to machine learning.",,,0.55,source_type:rss,secondary_media,valid_past,unknown,low,RELEVANT,high,inferred,"Complete taxonomy plus Orange-addressable themes: cloud_edge, data_ai, industrial_operations",https://www.machinemetrics.com/blog/tribal-knowledge-to-ai-guided-execution-what-were-building,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,cloud_edge; data_ai; industrial_operations,,cloud_edge:edge; data_ai:machine learning; industrial_operations:manufactur; industrial_operations:production,,1,False,Manufacturing | production-scheduling | machine-learning
39382,Manufacturing,"Smart Clean Aluminium Material Processing - Digital  Sorting, Intelligent Pre-treatment, and Advanced Melt Refining","Aluminium recycling is a cornerstone of sustainable metallurgy, yet current processes remain constrained by hazardous fluxing agents, chemical cleaning, and high emissions of particulates, VOCs, dioxins, and salt slag waste. The CLEANMAT project develops an end-to-end...",https://cordis.europa.eu/project/id/101294748,CORDIS,cordis,2026-06-01T00:00:00+00:00,recent,classified,automated-inspection-defect-detection,computer-vision,0.7,"The project focuses on 'Digital Sorting' and 'Intelligent Pre-treatment' of aluminium recycling materials, which aligns with automated inspection/sorting to detect defects or classify scrap material, likely utilizing computer vision technologies for material identification.",0.9871063232421875,1,0.8,source_type:cordis,primary_institutional,valid_past,unknown,low,RELEVANT,medium,inferred,Complete taxonomy plus Orange-addressable themes: data_ai,https://cordis.europa.eu/project/id/101294748,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai,,data_ai:computer vision,,1,False,Manufacturing | automated-inspection-defect-detection | computer-vision
39387,Manufacturing,Integration of Life Cycle Assessment methodologies for Safe and Sustainable by Design,iLCA4SSbD aims to accelerate the industrial uptake of Lifecycle Assessment (LCA) in Safe and Sustainable by Design (SSbD)  by developing a user-friendly digital platform that supports integrated LCA (iLCA) and provides access to state-of-the-art life cycle sustainability...,https://cordis.europa.eu/project/id/101293799,CORDIS,cordis,2026-06-01T00:00:00+00:00,recent,classified,environmental-emissions-monitoring,cloud-data-platform,0.6,"The article focuses on Life Cycle Assessment (LCA) for sustainability, which aligns with measuring and reporting environmental impact (environmental-emissions-monitoring). The development of a 'user-friendly digital platform' to support this aligns with cloud-data-platform.",0.9819985628128052,1,0.8,source_type:cordis,primary_institutional,valid_past,unknown,low,RELEVANT,medium,inferred,"Complete taxonomy plus Orange-addressable themes: cloud_edge, industrial_operations",https://cordis.europa.eu/project/id/101293799,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,cloud_edge; industrial_operations,,cloud_edge:cloud; industrial_operations:industrial,,1,False,Manufacturing | environmental-emissions-monitoring | cloud-data-platform
39390,Manufacturing,"A Decision Intelligence Platform for FLexible, Agile, Resilient, and Energy-Aware Processes","FLARE will enhance the resilience of energy-intensive industries by fusing flexibility with AI-driven decision intelligence, and proactive energy orchestration into a single platform, providing a system that can withstand, adapt and recover from the volatility and fluctuations...",https://cordis.europa.eu/project/id/101293878,CORDIS,cordis,2026-06-01T00:00:00+00:00,recent,classified,energy-optimization,machine-learning,0.85,"The article mentions 'Energy-Aware Processes', 'proactive energy orchestration', and 'AI-driven decision intelligence' for energy-intensive industries, directly aligning with energy optimization and machine learning.",0.9992903470993042,1,0.8,source_type:cordis,primary_institutional,valid_past,unknown,low,RELEVANT,medium,inferred,"Complete taxonomy plus Orange-addressable themes: cybersecurity, data_ai",https://cordis.europa.eu/project/id/101293878,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,cybersecurity; data_ai,,cybersecurity:resilience; data_ai:machine learning,,1,False,Manufacturing | energy-optimization | machine-learning
5,Manufacturing,What Happens When Manufacturers Build Their Own MES Applications in Two Days,"<div class=""hs-featured-image-wrapper""> 
 <a class=""hs-featured-image-link"" href=""https://www.machinemetrics.com/blog/production-lab-2026-ai-manufacturing-applications"" title=""""> <img alt=""What Happens When Manufacturers Build Their Own MES Applications in Two Days"" class=""hs-featured-image"" src=""https://www.machinemetrics.com/hubfs/Screenshot%202026-03-20%20at%202.35.23%20PM.png"" style=""width: auto !important; float: left; margin: 0 15px 15px 0;"" /> </a> 
</div> 
<p><em><span>Five discrete manufacturers. Five real problems. Five working solutions built on live production data in 48 hours.</span></em></p>",https://www.machinemetrics.com/blog/production-lab-2026-ai-manufacturing-applications,MachineMetrics Blog,rss,2026-03-20T18:39:22+00:00,,classified,production-scheduling,iot-platforms,0.5,"Article discusses manufacturers building MES (Manufacturing Execution System) applications, which relates to production scheduling and manufacturing operations. MachineMetrics is an IoT platform that collects live production data from machines, enabling these custom applications.",,,0.55,source_type:rss,secondary_media,valid_past,unknown,low,RELEVANT,medium,inferred,"Complete taxonomy plus Orange-addressable themes: connectivity, industrial_operations",https://www.machinemetrics.com/blog/production-lab-2026-ai-manufacturing-applications,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,connectivity; industrial_operations,,connectivity:iot; industrial_operations:manufactur; industrial_operations:production,,1,False,Manufacturing | production-scheduling | iot-platforms
30680,Manufacturing,Manufacturers fortify cyber defenses in response to dramatic surge in attacks - Cybersecurity Dive,,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNNGU1Wm5iWW5IcU1WZ0drMkREM1VqUlE4cFZsZlRPMU1qbTlZajdJWC1qbWlBQ3JRMnNuNTBxdFlUZms2TGhnajVPeFZFZVZwTUVoeFVGWFJyNFNYdURTUHlTcFFHTzhYbER6QzZ6UkI2TmtycW5CbXBRZkY2TzBTcGN1UFRISFkwMDFUZkh4QTRnazBKSE1hRk5vM3VMRmg5QV9RWXAyaHk4Zw?oc=5,Cybersecurity Dive,gnews,2026-01-29T08:00:00+00:00,1y_ago,classified,anomaly-detection,cybersecurity-platform,0.7,"Article discusses manufacturers fortifying cyber defenses against a surge in attacks, which aligns with detecting abnormal patterns in network data (anomaly-detection) and utilizing security tooling (cybersecurity-platform).",,,0.45,source_type:gnews,secondary_media,valid_past,unknown,low,RELEVANT,high,inferred,"Complete taxonomy plus Orange-addressable themes: connectivity, cybersecurity, industrial_operations",https://news.google.com/rss/articles/CBMiqgFBVV95cUxNNGU1Wm5iWW5IcU1WZ0drMkREM1VqUlE4cFZsZlRPMU1qbTlZajdJWC1qbWlBQ3JRMnNuNTBxdFlUZms2TGhnajVPeFZFZVZwTUVoeFVGWFJyNFNYdURTUHlTcFFHTzhYbER6QzZ6UkI2TmtycW5CbXBRZkY2TzBTcGN1UFRISFkwMDFUZkh4QTRnazBKSE1hRk5vM3VMRmg5QV9RWXAyaHk4Zw?oc=5,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,connectivity; cybersecurity; industrial_operations,,connectivity:network; cybersecurity:cyber; cybersecurity:security; industrial_operations:manufactur,,1,False,Manufacturing | anomaly-detection | cybersecurity-platform
